"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A000000 ","-------------","-------------","-----------",""
"Line(00200)", ,"4","EMPLOYEE BENEFITS DEPARTMENT","PHS BENEFITS","16362135","9370000","6992135"
"Line(00301)", ,"5","DATA PROCESSING","PHS INFORMATION SYSTEMS","82963238","67825000","15138238"
"Line(00302)", ,"5","PURCH  RCVING  STORING","PHS PURCHASING","4368703", ,"4368703"
"Line(00303)", ,"5","CASHIERING  A/R","PHS CASHIERING","19290363", ,"19290363"
"Line(00304)", ,"5","OTHER ADMIN + GENERAL","PHS ADMIN","54391170","89833842","-35442672"
"Line(00305)", ,"6","MAINTENANCE & REPAIRS","PHS REPAIRS AND MAINT","2905900","2176000","729900"
"Line(00306)", ,"6","HOME OFFICE MAINT / PLANT OPERATION","PHS TRANSPORTATION","4058924", ,"4058924"
"Line(00307)", ,"191","RESEARCH ADMIN & GENERAL","PHS RESEARCH ADMIN","29921313", ,"29921313"
"Line(00308)", ,"5","OTHER ADMIN + GENERAL","MGH ADMINISTRATION","96902","440464","-343562"
"Line(00309)", ,"105","KIDNEY ACQUISITION","MGPO DONOR EXPENSE","525015","525015"
"Line(00310)", ,"106","HEART ACQUISITION","MGPO DONOR EXPENSE","82916","82916"
"Line(00311)", ,"107","LIVER ACQUISITION","MGPO DONOR EXPENSE","478612","478612"
"Line(00312)", ,"108","LUNG ACQUISITION","MGPO DONOR EXPENSE","93358","93358"
"Line(00313)", ,"109","PANCREAS ACQUISITION","MGPO DONOR EXPENSE","484","484"
"Line(00314)", ,"21","M & S","SPAULDING ROTATING RESID","1","1"
"Line(00315)", ,"21","M & S","NEWTON WELLESLEY ROTATING","1","1"
"Line(00316)", ,"21","M & S","BWH ROTATING RESIDENTS","1","1"
"Line(00317)", ,"21","M & S","MCLEAN ROTATING RESIDENTS","1","1"
"Line(00318)", ,"191","RESEARCH AND TRAINING","PHS RESEARCH AND TRAINING", ,"60772","-60772"
"Line(00319)", ,"55","RADIOLOGY-THERAPEUTIC","THERAPEUTIC RADIOLOGY", ,"172800","-172800"
"Line(00320)", ,"90","CLINIC","CLINIC", ,"564648","-564648"
"Line(00500)", , , , ,"236511747","192985943","43525804"
"Line(00600)", ,"B", , ,"THE MGH", ,"SUPPORT REL ORG"
"Line(00700)", ,"G", , ,"MGPO", ,"MEDICAL SERVICE"
"Line(00800)", ,"G", , ,"PHS", ,"SUPPORT REL ORG"
"Line(00900)", ,"G", , ,"IHP", ,"EDUCATION"
"Line(01000)", ,"G", , ,"SALEM HOSPITAL", ,"HOSPITAL"
"Line(01001)", ,"G", , ,"BRIGHAM AND WOMENS", ,"HOSPITAL"
"Line(01002)", ,"G", , ,"MCLEAN HOSPITAL", ,"HOSPITAL"
"Line(01003)", ,"G", , ,"SPAULDING HOSPITAL", ,"HOSPITAL"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A820010 ","-------------","-------------","-----------",""
"","","","","","","",""," FROM ____________","","",""
"","","","","",""," ________________",""," TO _______________","","",""
"","","","Cost Center/","","","","","Physician/","","5 Percent of",""
"","","Wkst. A","Physician","Total","Professional","Provider","RCE","Provider","Unadjusted","Unadjusted",""
"","","Line #","Identifier","Remuneration","Component","Component","Amount","Component Hours","RCE Limit","RCE Limit",""
"","","1","2","3","4","5","6","7","8","9",""
"Entity[572875] Report(A820010)", ,"Entity[572875] Report(A820010[00100])","Entity[572875] Report(A820010[00200])","Entity[572875] Report(A820010[00300])","Entity[572875] Report(A820010[00400])","Entity[572875] Report(A820010[00500])","Entity[572875] Report(A820010[00600])","Entity[572875] Report(A820010[00700])","Entity[572875] Report(A820010[00800])","Entity[572875] Report(A820010[00900])", , , , ,"Entity[572875] Report(A820010[01400])","Entity[572875] Report(A820010[01500])","Entity[572875] Report(A820010[01600])","Entity[572875] Report(A820010[01700])","Entity[572875] Report(A820010[01800])"
"Line(00100)", ,"30","ADULTS & PEDIATRICS","1478252","764548","713704","208000","5210","521000","26050", , , , ,"111460","53813","574813","138891","903439"
"Line(00200)", ,"30","ADULTS & PEDIATRICS","790751","502746","288005","165600","2342","186459","9323", , , , ,"59623","21716","208175","79830","582576"
"Line(00300)", ,"35","TRAUMA INTENSIVE CARE","51904","23266","28638","208000","147","14700","735", , , , ,"3914","2160","16860","11778","35044"
"Line(00400)", ,"50","OPERATING ROOM","384764","172472","212292","208000","1089","108900","5445", , , , ,"29011","16007","124907","87385","259857"
"Line(00500)", ,"50","OPERATING ROOM","205059","130373","74686","165600","607","48327","2416", , , , ,"15461","5631","53958","20728","151101"
"Line(00600)", ,"50","OPERATING ROOM","233404","165056","68348","140600","605","40896","2045", , , , ,"17599","5154","46050","22298","187354"
"Line(00700)", ,"52","DELIVERY ROOM & LABOR ROOM","1730574","1223833","506741","140600","4484","303101","15155", , , , ,"130485","38208","341309","165432","1389265"
"Line(00800)", ,"52","DELIVERY ROOM & LABOR ROOM","4451","2830","1621","165600","13","1035","52", , , , ,"336","122","1157","464","3294"
"Line(00900)", ,"53","ANESTHESIOLOGY","5707478","17325","5690153","200300","38974","3753121","187656", , , , ,"430344","429038","4182159","1507994","1525319"
"Line(01000)", ,"54","RADIOLOGY-DIAGNOSTIC","3076071", ,"3076071","225300","16682","1806949","90347", , , , ,"231936","231936","2038885","1037186","1037186"
"Line(01100)", ,"55","RADIOLOGY-THERAPEUTIC","1844421", ,"1844421","225300","10024","1085773","54289", , , , ,"139069","139069","1224842","619579","619579"
"Line(01200)", ,"59","CARDIAC CATHETERIZATION","176495","112213","64282","165600","523","41639","2082", , , , ,"13308","4847","46486","17796","130009"
"Line(01300)", ,"60","LABORATORY","643257","408972","234285","165600","1905","151667","7583", , , , ,"48502","17665","169332","64953","473925"
"Line(01400)", ,"60","LABORATORY","3953504", ,"3953504","215700","25489","2643258","132163", , , , ,"298094","298094","2941352","1012152","1012152"
"Line(01500)", ,"70","ELECTROENCEPHALOGRAPHY","144752","71174","73578","177200","701","59720","2986", , , , ,"10914","5548","65268","8310","79484"
"Line(01600)", ,"74","RENAL DIALYSIS","353629","224831","128798","165600","1047","83357","4168", , , , ,"26664","9712","93069","35729","260560"
"Line(01700)", ,"76","OTH ANCILLARY SERVICE C","120067","84767","35300","208000","196","19600","980", , , , ,"9053","2662","22262","13038","97805"
"Line(01800)", ,"76","OTH ANCILLARY SERVICE C","945673","601242","344431","165600","2800","222923","11146", , , , ,"71304","25970","248893","95538","696780"
"Line(01900)", ,"76","OTH ANCILLARY SERVICE C","74130","43642","30488","154100","343","25412","1271", , , , ,"5589","2299","27711","2777","46419"
"Line(02000)", ,"76","OTH ANCILLARY SERVICE C","237404","167884","69520","140600","615","41572","2079", , , , ,"17900","5242","46814","22706","190590"
"Line(02100)", ,"77","CARDIAC REHABILITATION","4192","2584","1608","165600","13","1035","52", , , , ,"316","121","1156","452","3036"
"Line(02200)", ,"90","CLINIC","11181911","7907136","3274775","140600","28980","1958936","97947", , , , ,"843116","246918","2205854","1068921","8976057"
"Line(02300)", ,"90","CLINIC","772919","545597","227322","208000","1263","126300","6315", , , , ,"58278","17140","143440","83882","629479"
"Line(02400)", ,"90","CLINIC","758419","339963","418456","208000","1743","174300","8715", , , , ,"57185","31552","205852","212604","552567"
"Line(02500)", ,"90","CLINIC","57920","29789","28131","165600","452","35986","1799", , , , ,"4367","2121","38107", ,"29789"
"Line(02600)", ,"90","CLINIC","6189607","3644890","2544717","154100","28592","2118282","105914", , , , ,"466696","191872","2310154","234563","3879453"
"Line(02700)", ,"90","CLINIC","985660","552064","433596","196400","2970","280437","14022", , , , ,"74319","32693","313130","120466","672530"
"Line(02800)", ,"90","CLINIC","746696","367030","379666","177200","3616","308055","15403", , , , ,"56301","28627","336682","42984","410014"
"Line(02900)", ,"90","CLINIC","24567103","15599625","8967478","165600","72906","5804439","290222", , , , ,"1852360","676148","6480587","2486891","18086516"
"Line(03000)", ,"90","CLINIC","533381","291100","242281","165600","2498","198879","9944", , , , ,"40217","18268","217147","25134","316234"
"Line(03100)", ,"91","EMERGENCY","4826392", ,"4826392","165600","39239","3124028","156201", , , , ,"363910","363910","3487938","1338454","1338454"
"Line(03200)", ,"91","EMERGENCY","325952","230503","95449","165600","845","67275","3364", , , , ,"24577","7197","74472","20977","251480"
"Line(03300)", ,"94","HOME PROGRAM DIALYSIS","53770","34186","19584","165600","159","12659","633", , , , ,"4054","1477","14136","5448","39634"
"Line(03400)", ,"105","KIDNEY ACQUISITION","463908","239933","223975","208000","1635","163500","8175", , , , ,"34979","16888","180388","43587","283520"
"Line(03500)", ,"106","HEART ACQUISITION","76395","39512","36883","208000","269","26900","1345", , , , ,"5760","2781","29681","7202","46714"
"Line(03600)", ,"107","LIVER ACQUISITION","167570","86667","80903","208000","591","59100","2955", , , , ,"12635","6100","65200","15703","102370"
"Line(03700)", ,"108","LUNG ACQUISITION","47124","24372","22752","208000","166","16600","830", , , , ,"3553","1715","18315","4437","28809"
"Line(03800)", ,"109","PANCREAS ACQUISITION","21864","11308","10556","208000","77","7700","385", , , , ,"1649","796","8496","2060","13368"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
